address	family	index	addressKind	sourceKinds	labels	readCount	writeCount	charaSeedCount	fileCount	familyOwnerDomain	familyOwnerPath	familyPersistence	familyStatus	mappingAction	sampleEvidence
TALENTNAME:140	TALENTNAME	140	fixed-index	csvDefinition	동물 좋아함	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:142 140,동물 좋아함,
TALENTNAME:141	TALENTNAME	141	fixed-index	csvDefinition	동물 싫어함	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:143 141,동물 싫어함,
TALENTNAME:15	TALENTNAME	15	fixed-index	csvDefinition|erbUsage	프라이드 높음	3	0	0	4	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:15 15,프라이드 높음,;コマンドを実行しにくい。ABL:기교と봉사정신が上げにくい。PALAM:屈服が上がりにくい
TALENTNAME:150	TALENTNAME	150	fixed-index	csvDefinition|erbUsage	자위 안함	8	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:145 150,자위 안함,;자위不可
TALENTNAME:151	TALENTNAME	151	fixed-index	csvDefinition|erbUsage	봉사 안함	10	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:146 151,봉사 안함,;奉仕系コマンド不可
TALENTNAME:152	TALENTNAME	152	fixed-index	csvDefinition|erbUsage	세뇌 안당함	3	0	0	3	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:147 152,세뇌 안당함,;洗脳不可
TALENTNAME:153	TALENTNAME	153	fixed-index	csvDefinition|erbUsage	임신	8	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:149 153,임신,;子供を身ごもってる
TALENTNAME:154	TALENTNAME	154	fixed-index	csvDefinition	육아 중	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:150 154,육아 중,;子供を育てている最中
TALENTNAME:155	TALENTNAME	155	fixed-index	csvDefinition|erbUsage	모성	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:151 155,모성,;子を産んだ母の愛
TALENTNAME:156	TALENTNAME	156	fixed-index	csvDefinition|erbUsage	부성	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:152 156,부성,;子供を持った父の愛。主人公専用能力
TALENTNAME:157	TALENTNAME	157	fixed-index	csvDefinition	알 품음	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:153 157,알 품음,;卵を身ごもってる
TALENTNAME:16	TALENTNAME	16	fixed-index	csvDefinition|erbUsage	활발함	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:16 16,활발함,;ABL:従順と봉사정신が上げにくい。
TALENTNAME:160	TALENTNAME	160	fixed-index	csvDefinition	마더콘	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:155 160,마더콘,;【모성】を持っているキャラからの調教効果が高い
TALENTNAME:161	TALENTNAME	161	fixed-index	csvDefinition	브라콘	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:156 161,브라콘,;【부성】を持っているキャラからの調教効果が高い
TALENTNAME:162	TALENTNAME	162	fixed-index	csvDefinition	시스콘	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:157 162,시스콘,;【여동생】を持っているキャラだと調教効果が高い
TALENTNAME:163	TALENTNAME	163	fixed-index	csvDefinition|erbUsage	로리콘	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:158 163,로리콘,;今のところ名誉職だが, 将来的には【중학생】を持っているキャラだと調教効果が高い予定
TALENTNAME:17	TALENTNAME	17	fixed-index	csvDefinition|erbUsage	프라이드 낮음	3	0	0	4	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:17 17,프라이드 낮음,;コマンドを実行しやすい。ABL:봉사정신が上げやすい。PALAM:屈服が上がりやすい
TALENTNAME:18	TALENTNAME	18	fixed-index	csvDefinition	츤데레	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:18 18,츤데레,;反抗的を同時に持つ場合, 従順4以上で反抗的→솔직함に変更
TALENTNAME:180	TALENTNAME	180	fixed-index	csvDefinition	업소여성	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:161 180,업소여성,;営業に対して積極的になっている状態です
TALENTNAME:181	TALENTNAME	181	fixed-index	csvDefinition|erbUsage	고급 창부	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:162 181,고급 창부,;最上級の娼婦になった証です。営業全般にボーナスが付きます
TALENTNAME:182	TALENTNAME	182	fixed-index	csvDefinition|erbUsage	요설스러움	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:163 182,요설스러움,;喋り上手です。営業の結果にプラスの影響を与えます
TALENTNAME:183	TALENTNAME	183	fixed-index	csvDefinition|erbUsage	단골손님	2	0	0	3	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:164 183,단골손님,;その娼婦を気に入っている客がいる状態です。来客数や満足度にボーナス, また特殊なプレイが可能になります
TALENTNAME:184	TALENTNAME	184	fixed-index	csvDefinition|erbUsage	남친있음	3	0	0	4	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:165 184,남친있음,;一部の客から求愛され, 受け入れている状態です。主人に愛が付いていると得られませんし, これをもっている場合愛は付きません
TALENTNAME:185	TALENTNAME	185	fixed-index	csvDefinition	가희	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:166 185,가희,;コンサートを開いた際のボーナスが大きくなります
TALENTNAME:186	TALENTNAME	186	fixed-index	csvDefinition	무희	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:167 186,무희,;ダンスショーを開いた際のボーナスが大きくなります
TALENTNAME:187	TALENTNAME	187	fixed-index	csvDefinition	미희	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:168 187,미희,;コンサートやダンスショーのボーナスが大きくなります(＠未実装)
TALENTNAME:190	TALENTNAME	190	fixed-index	csvDefinition	깨끗한 교제	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:170 190,깨끗한 교제,;남친이벤트억제
TALENTNAME:197	TALENTNAME	197	fixed-index	csvDefinition	악성 겁쟁이	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:173 197,악성 겁쟁이,;
TALENTNAME:198	TALENTNAME	198	fixed-index	csvDefinition|erbUsage	왕도짓코	11	0	0	3	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:174 198,왕도짓코,;よくない事が起きる
TALENTNAME:199	TALENTNAME	199	fixed-index	csvDefinition|erbUsage	매각 불가	13	0	0	3	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:175 199,매각 불가,;売却できない
TALENTNAME:2	TALENTNAME	2	fixed-index	csvDefinition	애널처녀	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:6 2,애널처녀,
TALENTNAME:20	TALENTNAME	20	fixed-index	csvDefinition|erbUsage	자제심	16	0	0	8	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:21 20,자제심,;売却の際に욕망4以上必要。ABL:봉사정신が上げにくい。快楽系PALAMが上がりにくい
TALENTNAME:201	TALENTNAME	201	fixed-index	csvDefinition|erbUsage	프로듀서	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:179 201,프로듀서,;助手の時に調教対象のPALAM:習得が上がりやすい
TALENTNAME:202	TALENTNAME	202	fixed-index	csvDefinition	매니저	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:180 202,매니저,;봉사정신が上がりやすい
TALENTNAME:203	TALENTNAME	203	fixed-index	csvDefinition	아이돌	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:181 203,아이돌,;売却額や撮影したビデオの買取値が高い。노출벽が上がりやすい。接待で有利になることがある
TALENTNAME:204	TALENTNAME	204	fixed-index	csvDefinition	운동부	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:182 204,운동부,
TALENTNAME:205	TALENTNAME	205	fixed-index	csvDefinition	아가씨	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:183 205,아가씨,;
TALENTNAME:206	TALENTNAME	206	fixed-index	csvDefinition|erbUsage	유부녀	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:184 206,유부녀,;욕망が上がりやすい。接待で有利になることがある
TALENTNAME:207	TALENTNAME	207	fixed-index	csvDefinition	무녀	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:185 207,무녀,;유령・精霊キャラへの調教効果が高い。接待で有利になることがある
TALENTNAME:208	TALENTNAME	208	fixed-index	csvDefinition	귀족	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:186 208,귀족,;
TALENTNAME:209	TALENTNAME	209	fixed-index	csvDefinition	야마토 나데시코	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:187 209,야마토 나데시코,
TALENTNAME:21	TALENTNAME	21	fixed-index	csvDefinition|erbUsage	쿨	11	0	0	3	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:22 21,쿨,:ABL:봉사정신が上げにくい。PALAM:온순, 욕정, 굴복, 공포, 反感が上がりにくい
TALENTNAME:210	TALENTNAME	210	fixed-index	csvDefinition	가난뱅이	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:188 210,가난뱅이,;
TALENTNAME:211	TALENTNAME	211	fixed-index	csvDefinition	협상에 능숙함	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:189 211,협상에 능숙함,;助手の時に奴隷やビデオ, 모유を高く売ってくれる
TALENTNAME:212	TALENTNAME	212	fixed-index	csvDefinition	미망인	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:190 212,미망인,
TALENTNAME:22	TALENTNAME	22	fixed-index	csvDefinition|erbUsage	감정부족	2	0	0	3	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:23 22,감정부족,:ABL:봉사정신が上げにくい。PALAMが全体的に上がりにくい
TALENTNAME:220	TALENTNAME	220	fixed-index	csvDefinition|erbUsage	고등학생	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:192 220,고등학생,;接待で有利になることがある
TALENTNAME:221	TALENTNAME	221	fixed-index	csvDefinition|erbUsage	중학생	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:193 221,중학생,;特定イベントで고등학생に進化する
TALENTNAME:222	TALENTNAME	222	fixed-index	csvDefinition	초등학생	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:194 222,초등학생,;特定イベントで중학생に進化する
TALENTNAME:223	TALENTNAME	223	fixed-index	csvDefinition	대학생	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:195 223,대학생,
TALENTNAME:224	TALENTNAME	224	fixed-index	csvDefinition	우등생	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:196 224,우등생,
TALENTNAME:225	TALENTNAME	225	fixed-index	csvDefinition	원교소녀	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:197 225,원교소녀,
TALENTNAME:23	TALENTNAME	23	fixed-index	csvDefinition|erbUsage	호기심	3	0	0	3	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:24 23,호기심,;コマンドを実行しやすい。PALAM:習得が上がりやすい
TALENTNAME:230	TALENTNAME	230	fixed-index	csvDefinition|erbUsage	음핵	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:201 230,음핵,;C感度アップ。C절정の체력と기력の減少を低減。
TALENTNAME:231	TALENTNAME	231	fixed-index	csvDefinition|erbUsage	음유	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:202 231,음유,;B感度アップ。B절정の체력と기력の減少を低減。
TALENTNAME:232	TALENTNAME	232	fixed-index	csvDefinition|erbUsage	음호	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:203 232,음호,;V感度アップ。V절정の체력と기력の減少を低減。
TALENTNAME:233	TALENTNAME	233	fixed-index	csvDefinition|erbUsage	음항	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:204 233,음항,;A感度アップ。A절정の체력と기력の減少を低減。
TALENTNAME:24	TALENTNAME	24	fixed-index	csvDefinition|erbUsage	보수적	5	0	0	5	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:25 24,보수적,;コマンドを実行しにくい。ABL:봉사정신が上げにくい。PALAM:習得が上がりにくい
TALENTNAME:25	TALENTNAME	25	fixed-index	csvDefinition	포지티브	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:26 25,포지티브,;ABL:봉사정신が上げやすい。PALAM:抑鬱が上がりにくい
TALENTNAME:251	TALENTNAME	251	fixed-index	csvDefinition	초유	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:208 251,초유,
TALENTNAME:252	TALENTNAME	252	fixed-index	csvDefinition	마유	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:209 252,마유,
TALENTNAME:253	TALENTNAME	253	fixed-index	csvDefinition	신유	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:210 253,신유,
TALENTNAME:26	TALENTNAME	26	fixed-index	csvDefinition|erbUsage	네거티브	2	0	0	3	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:27 26,네거티브,;ABL:봉사정신が上げやすい。PALAM:抑鬱が上がりやすい
TALENTNAME:27	TALENTNAME	27	fixed-index	csvDefinition|erbUsage	일선을 넘지않음	11	0	0	3	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:28 27,일선을 넘지않음,;全てのABLが上げにくい
TALENTNAME:271	TALENTNAME	271	fixed-index	csvDefinition|erbUsage	항상발정	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:214 271,항상발정,;PARAM:欲情と潤滑にボーナスがつく。
TALENTNAME:272	TALENTNAME	272	fixed-index	csvDefinition|erbUsage	성호	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:215 272,성호,;強化素質を全部取ると取得。全体的に感度アップ。
TALENTNAME:28	TALENTNAME	28	fixed-index	csvDefinition|erbUsage	튀고 싶어함	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:29 28,튀고 싶어함,;コマンドを実行しやすい。ABL:노출벽が上げやすい
TALENTNAME:30	TALENTNAME	30	fixed-index	csvDefinition|erbUsage	정조관념	7	0	0	4	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:32 30,정조관념,;情愛系調教の効果が低い。PALAM:反感が上がりやすい
TALENTNAME:31	TALENTNAME	31	fixed-index	csvDefinition|erbUsage	정조 무관심	5	0	0	4	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:33 31,정조 무관심,;情愛系調教の効果が低い。PALAM:反感が上がりにくい
TALENTNAME:310	TALENTNAME	310	fixed-index	csvDefinition	가이노이드	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:219 310,가이노이드,;死亡時に従順依存確率で蘇生。체력回復量が多い。울지않음。임신しない。とても高く売れる。
