candidate	family	domains	accessKeyCount	totalCount	readCount	writeCount	fileCount	sampleAccessKeys	sampleFiles
TALENT:550	TALENT	people|body|missingMapping	1	2	2	0	2	TALENT:550	original-game/ERB/システム関係/INFO.ERB:335 | original-game/ERB/システム関係/SYSTEM_SOURCE.ERB:1802
TALENT:604	TALENT	people|body|missingMapping	1	2	2	0	2	TALENT:604	original-game/ERB/システム関係/ビデオ周り/SELL_VIDEO.ERB:1129 | original-game/ERB/ＡＶ撮影関係/AV_POINTCALC.ERB:188
TALENT:605	TALENT	people|body|missingMapping	1	2	2	0	2	TALENT:605	original-game/ERB/システム関係/ビデオ周り/SELL_VIDEO.ERB:1132 | original-game/ERB/ＡＶ撮影関係/AV_POINTCALC.ERB:191
TALENT:606	TALENT	people|body|missingMapping	1	2	2	0	2	TALENT:606	original-game/ERB/システム関係/ビデオ周り/SELL_VIDEO.ERB:1135 | original-game/ERB/ＡＶ撮影関係/AV_POINTCALC.ERB:194
TALENT:607	TALENT	people|body|missingMapping	1	2	2	0	2	TALENT:607	original-game/ERB/システム関係/ビデオ周り/SELL_VIDEO.ERB:1138 | original-game/ERB/ＡＶ撮影関係/AV_POINTCALC.ERB:197
TALENTNAME:101	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:101	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:765 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:765
TALENTNAME:102	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:102	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:781 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:781
TALENTNAME:103	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:103	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:769 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:769
TALENTNAME:104	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:104	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:783 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:783
TALENTNAME:105	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:105	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:773 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:773
TALENTNAME:106	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:106	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:785 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:785
TALENTNAME:107	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:107	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:777 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:777
TALENTNAME:108	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:108	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:787 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:787
TALENTNAME:111	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:111	original-game/ERB/訪問関係/RACHEL_LABO_DETAIL.ERB:76 | original-game/ERB/訪問関係/RACHEL_LABO_DETAIL.ERB:114
TALENTNAME:112	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:112	original-game/ERB/訪問関係/RACHEL_LABO_DETAIL.ERB:71 | original-game/ERB/訪問関係/RACHEL_LABO_DETAIL.ERB:109
TALENTNAME:115	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:115	original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:364 | original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:373
TALENTNAME:116	TALENTNAME	catalog	1	2	2	0	2	TALENTNAME:116	original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB:1083 | original-game/ERB/娼館関係/WORK_S_LUNCHSTALL.ERB:1035
TALENTNAME:123	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:123	original-game/ERB/イベント関係/EVENT_ADDICT.ERB:52 | original-game/ERB/イベント関係/EVENT_ADDICT.ERB:308
TALENTNAME:124	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:124	original-game/ERB/訪問関係/SHOP_LABO.ERB:500 | original-game/ERB/訪問関係/SHOP_LABO.ERB:555
TALENTNAME:125	TALENTNAME	catalog	1	2	2	0	2	TALENTNAME:125	original-game/ERB/イベント関係/EVENT_TURNEND.ERB:433 | original-game/ERB/訪問関係/SHOP_LABO.ERB:611
TALENTNAME:128	TALENTNAME	catalog	1	2	2	0	2	TALENTNAME:128	original-game/ERB/イベント関係/EVENT_TURNEND.ERB:440 | original-game/ERB/訪問関係/SHOP_LABO.ERB:608
TALENTNAME:136	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:136	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:583 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:583
TALENTNAME:137	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:137	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:593 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:593
TALENTNAME:163	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:163	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1182 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1182
TALENTNAME:182	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:182	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1167 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1167
TALENTNAME:183	TALENTNAME	catalog	1	2	2	0	2	TALENTNAME:183	original-game/ERB/システム関係/ORIGINAL.ERB:159 | original-game/ERB/娼館関係/WORK_RESULT.ERB:540
TALENTNAME:22	TALENTNAME	catalog	1	2	2	0	2	TALENTNAME:22	original-game/ERB/イベント関係/EVENT_ADDICT.ERB:277 | original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:307
TALENTNAME:230	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:230	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:731 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:731
TALENTNAME:231	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:231	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:755 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:755
TALENTNAME:232	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:232	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:739 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:739
TALENTNAME:233	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:233	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:747 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:747
TALENTNAME:26	TALENTNAME	catalog	1	2	2	0	2	TALENTNAME:26	original-game/ERB/イベント関係/EVENT_ADDICT.ERB:283 | original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:315
TALENTNAME:271	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:271	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:810 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:810
TALENTNAME:272	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:272	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:761 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:761
TALENTNAME:37	TALENTNAME	catalog	1	2	2	0	2	TALENTNAME:37	original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:339 | original-game/ERB/指導関係/COMORDER.ERB:259
TALENTNAME:400	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:400	original-game/ERB/システム関係/ビデオ周り/SELL_VIDEO.ERB:1227 | original-game/ERB/システム関係/ビデオ周り/SELL_VIDEO.ERB:1273
TALENTNAME:401	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:401	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1150 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1150
TALENTNAME:419	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:419	original-game/ERB/訪問関係/RACHEL_LABO_DETAIL.ERB:81 | original-game/ERB/訪問関係/RACHEL_LABO_DETAIL.ERB:120
TALENTNAME:42	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:42	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:814 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:814
TALENTNAME:420	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:420	original-game/ERB/訪問関係/IKUMI_LABO_DETAIL.ERB:108 | original-game/ERB/訪問関係/IKUMI_LABO_DETAIL.ERB:115
TALENTNAME:423	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:423	original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB:477 | original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB:478
TALENTNAME:43	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:43	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:818 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:818
TALENTNAME:434	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:434	original-game/ERB/ミッション関係/キャラ/MISSION_30_LIESELOTTE.ERB:161 | original-game/ERB/ミッション関係/キャラ/MISSION_30_LIESELOTTE.ERB:161
TALENTNAME:440	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:440	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:960 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:960
TALENTNAME:452	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:452	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1108 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1108
TALENTNAME:46	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:46	original-game/ERB/イベント関係/EVENT_ADDICT.ERB:31 | original-game/ERB/イベント関係/EVENT_ADDICT.ERB:40
TALENTNAME:47	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:47	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:861 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:861
TALENTNAME:500	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:500	original-game/ERB/訪問関係/RACHEL_LABO_DETAIL.ERB:308 | original-game/ERB/訪問関係/RACHEL_LABO_DETAIL.ERB:402
TALENTNAME:511	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:511	original-game/ERB/訪問関係/KANON_ORDER_DETAIL.ERB:60 | original-game/ERB/訪問関係/KANON_ORDER_DETAIL.ERB:376
TALENTNAME:520	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:520	original-game/ERB/ミッション関係/キャラ/MISSION_30_LIESELOTTE.ERB:162 | original-game/ERB/ミッション関係/キャラ/MISSION_30_LIESELOTTE.ERB:162
TALENTNAME:57	TALENTNAME	catalog	1	2	2	0	1	TALENTNAME:57	original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:284 | original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:351
TALENTNAME:80	TALENTNAME	catalog	1	2	2	0	2	TALENTNAME:80	original-game/ERB/指導関係/COMF37.ERB:161 | original-game/ERB/指導関係/COMF38.ERB:146
TALENTNAME:91	TALENTNAME	catalog	1	2	2	0	2	TALENTNAME:91	original-game/ERB/システム関係/SHOP_ITEM.ERB:83 | original-game/ERB/指導関係/COMORDER.ERB:310
TCVAR:10	TCVAR	feature-session	1	2	0	2	2	TCVAR:10	original-game/ERB/ＡＶ撮影関係/撮影シーン関連/SCENE02_MUSTERBATION.ERB:173 | original-game/ERB/ＡＶ撮影関係/撮影シーン関連/SCENE03_FELLATIO.ERB:171
TCVAR:11	TCVAR	feature-session	1	2	0	2	2	TCVAR:11	original-game/ERB/ＡＶ撮影関係/撮影シーン関連/SCENE02_MUSTERBATION.ERB:174 | original-game/ERB/ＡＶ撮影関係/撮影シーン関連/SCENE03_FELLATIO.ERB:172
TCVAR:22	TCVAR	feature-session	1	2	0	2	2	TCVAR:22	original-game/ERB/ＡＶ撮影関係/撮影シーン関連/SCENE04_AV_HARDSEX.ERB:285 | original-game/ERB/ＡＶ撮影関係/撮影シーン関連/SCENE05_AV_HARDANALSEX.ERB:268
TCVAR:73	TCVAR	feature-session	1	2	0	2	1	TCVAR:73	original-game/ERB/ＡＶ撮影関係/撮影シーン関連/SCENE01_INTERVIEW.ERB:161 | original-game/ERB/ＡＶ撮影関係/撮影シーン関連/SCENE01_INTERVIEW.ERB:163
TFLAG:102	TFLAG	feature-session|interaction|missingMapping	1	2	2	0	1	TFLAG:102	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:540 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:550
TFLAG:130	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	1	TFLAG:130	original-game/ERB/イベント関係/EVENT_PARTICULAR_DAY.ERB:368 | original-game/ERB/イベント関係/EVENT_PARTICULAR_DAY.ERB:483
TFLAG:131	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	2	TFLAG:131	original-game/ERB/システム関係/CALC_BEAUTY.ERB:43 | original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB:543
TFLAG:134	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	2	TFLAG:134	original-game/ERB/システム関係/CALC_BEAUTY.ERB:46 | original-game/ERB/指導関係/COMF60.ERB:419
TFLAG:136	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	2	TFLAG:136	original-game/ERB/システム関係/CALC_BEAUTY.ERB:40 | original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB:278
TFLAG:137	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	2	TFLAG:137	original-game/ERB/システム関係/CALC_BEAUTY.ERB:52 | original-game/ERB/システム関係/ビデオ周り/SELL_VIDEO.ERB:1242
TFLAG:404	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	1	TFLAG:404	original-game/ERB/システム関係/面接/INTERVIEW.ERB:51 | original-game/ERB/システム関係/面接/INTERVIEW.ERB:679
TFLAG:410	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	1	TFLAG:410	original-game/ERB/システム関係/面接/INTERVIEW.ERB:96 | original-game/ERB/システム関係/面接/INTERVIEW.ERB:1219
TFLAG:800	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	1	TFLAG:800	original-game/ERB/システム関係/SYSTEM_SOURCE.ERB:1802 | original-game/ERB/システム関係/SYSTEM_SOURCE.ERB:1810
TFLAG:883	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	1	TFLAG:883	original-game/ERB/システム関係/PASSOUT.ERB:457 | original-game/ERB/システム関係/PASSOUT.ERB:486
TFLAG:884	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	1	TFLAG:884	original-game/ERB/システム関係/PASSOUT.ERB:458 | original-game/ERB/システム関係/PASSOUT.ERB:487
TFLAG:885	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	1	TFLAG:885	original-game/ERB/システム関係/PASSOUT.ERB:459 | original-game/ERB/システム関係/PASSOUT.ERB:488
TFLAG:886	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	1	TFLAG:886	original-game/ERB/システム関係/PASSOUT.ERB:460 | original-game/ERB/システム関係/PASSOUT.ERB:489
TFLAG:887	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	1	TFLAG:887	original-game/ERB/システム関係/PASSOUT.ERB:461 | original-game/ERB/システム関係/PASSOUT.ERB:490
TFLAG:888	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	1	TFLAG:888	original-game/ERB/システム関係/PASSOUT.ERB:462 | original-game/ERB/システム関係/PASSOUT.ERB:491
TFLAG:889	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	1	TFLAG:889	original-game/ERB/システム関係/PASSOUT.ERB:464 | original-game/ERB/システム関係/PASSOUT.ERB:493
TFLAG:890	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	1	TFLAG:890	original-game/ERB/システム関係/PASSOUT.ERB:465 | original-game/ERB/システム関係/PASSOUT.ERB:494
TFLAG:891	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	1	TFLAG:891	original-game/ERB/システム関係/PASSOUT.ERB:466 | original-game/ERB/システム関係/PASSOUT.ERB:495
TFLAG:892	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	1	TFLAG:892	original-game/ERB/システム関係/PASSOUT.ERB:467 | original-game/ERB/システム関係/PASSOUT.ERB:496
TFLAG:893	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	1	TFLAG:893	original-game/ERB/システム関係/PASSOUT.ERB:468 | original-game/ERB/システム関係/PASSOUT.ERB:497
TFLAG:894	TFLAG	feature-session|interaction|missingMapping	1	2	1	1	1	TFLAG:894	original-game/ERB/システム関係/PASSOUT.ERB:469 | original-game/ERB/システム関係/PASSOUT.ERB:498
ABL:7	ABL	people	1	1	1	0	1	ABL:7	original-game/ERB/指導関係/COMF53.ERB:158
ABL:74	ABL	people	1	1	1	0	1	ABL:COUNT:74	original-game/ERB/娼館関係/WORK_S_LUNCHSTALL.ERB:301
ABL:79	ABL	people	1	1	1	0	1	ABL:79	original-game/ERB/システム関係/衣服/SHOP_TAILOR.ERB:920
ABLNAME:38	ABLNAME	catalog	1	1	1	0	1	ABLNAME:38	original-game/ERB/能力上昇関係/ABLUP38.ERB:74
ABLNAME:40	ABLNAME	catalog	1	1	1	0	1	ABLNAME:40	original-game/ERB/能力上昇関係/ABLUP40.ERB:82
ABLNAME:41	ABLNAME	catalog	1	1	1	0	1	ABLNAME:41	original-game/ERB/能力上昇関係/ABLUP41.ERB:76
ABLNAME:70	ABLNAME	catalog	1	1	1	0	1	ABLNAME:70	original-game/ERB/能力上昇関係/ABLUP70.ERB:55
ABLNAME:71	ABLNAME	catalog	1	1	1	0	1	ABLNAME:71	original-game/ERB/能力上昇関係/ABLUP71.ERB:63
ABLNAME:72	ABLNAME	catalog	1	1	1	0	1	ABLNAME:72	original-game/ERB/能力上昇関係/ABLUP72.ERB:59
ABLNAME:73	ABLNAME	catalog	1	1	1	0	1	ABLNAME:73	original-game/ERB/能力上昇関係/ABLUP73.ERB:63
BASE:61	BASE	body|people	1	1	1	0	1	BASE:MASTER:61	original-game/ERB/ＡＶ撮影関係/ITEM_AV.ERB:8
CFLAG:136	CFLAG	people|body|feature-state|world|missingMapping	1	1	0	1	1	CFLAG:MASTER:136	original-game/ERB/訪問関係/MIYAKO_LABO2.ERB:43
CFLAG:152	CFLAG	people|body|feature-state|world|missingMapping	1	1	1	0	1	CFLAG:MASTER:152	original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB:501
CFLAG:180	CFLAG	people|body|feature-state|world|missingMapping	1	1	1	0	1	CFLAG:180	original-game/ERB/システム関係/衣服/SHOP_TAILOR.ERB:412
CFLAG:28	CFLAG	people|body|feature-state|world|missingMapping	1	1	1	0	1	CFLAG:28	original-game/ERB/娼館関係/WORK_S_VAUCTION.ERB:127
CFLAG:401	CFLAG	people|body|feature-state|world|missingMapping	1	1	1	0	1	CFLAG:RESULT:401	original-game/ERB/システム関係/SHOP_MAIN.ERB:364
CFLAG:610	CFLAG	people|body|feature-state|world|missingMapping	1	1	0	1	1	CFLAG:T:610	original-game/ERB/訪問関係/SHOP_LABO.ERB:445
CFLAG:617	CFLAG	people|body|feature-state|world|missingMapping	1	1	0	1	1	CFLAG:COUNT:617	original-game/ERB/イベント関係/BLACKGIRL.ERB:144
CFLAG:651	CFLAG	people|body|feature-state|world|missingMapping	1	1	0	1	1	CFLAG:C_NUM:651	original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB:220
CFLAG:722	CFLAG	people|body|feature-state|world|missingMapping	1	1	0	1	1	CFLAG:MASTER:722	original-game/ERB/訪問関係/IKUMI_LABO_DETAIL.ERB:386
CFLAG:99	CFLAG	people|body|feature-state|world|missingMapping	1	1	1	0	1	CFLAG:99	original-game/ERB/システム関係/PASSOUT.ERB:271
CSTR:18	CSTR	text|people|body|missingMapping	1	1	0	1	1	CSTR:18	original-game/ERB/イベント関係/SUCCUBUS_STATUS.ERB:213
CSTR:19	CSTR	text|people|body|missingMapping	1	1	0	1	1	CSTR:19	original-game/ERB/イベント関係/SUCCUBUS_STATUS.ERB:214
CSTR:28	CSTR	text|people|body|missingMapping	1	1	0	1	1	CSTR:28	original-game/ERB/イベント関係/SUCCUBUS_STATUS.ERB:223
CSTR:29	CSTR	text|people|body|missingMapping	1	1	0	1	1	CSTR:29	original-game/ERB/イベント関係/SUCCUBUS_STATUS.ERB:224
CSTR:38	CSTR	text|people|body|missingMapping	1	1	0	1	1	CSTR:38	original-game/ERB/イベント関係/SUCCUBUS_STATUS.ERB:233
CSTR:39	CSTR	text|people|body|missingMapping	1	1	0	1	1	CSTR:39	original-game/ERB/イベント関係/SUCCUBUS_STATUS.ERB:234
CSTR:40	CSTR	text|people|body|missingMapping	1	1	0	1	1	CSTR:40	original-game/ERB/イベント関係/SUCCUBUS_STATUS.ERB:235
EX:13	EX	people|body|missingMapping	1	1	0	1	1	EX:13	original-game/ERB/システム関係/SEIIN.ERB:81
EXP:107	EXP	people|body|missingMapping	1	1	0	1	1	EXP:MASTER:107	original-game/ERB/システム関係/SELL_CHARA.ERB:132
EXP:224	EXP	people|body|missingMapping	1	1	0	1	1	EXP:COUNT:224	original-game/ERB/システム関係/CALC_EXABL.ERB:109
EXP:58	EXP	people|body|missingMapping	1	1	0	1	1	EXP:58	original-game/ERB/訪問関係/EUNICE_LABO_DETAIL.ERB:1230
EXP:59	EXP	people|body|missingMapping	1	1	0	1	1	EXP:C:59	original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB:996
EXP:75	EXP	people|body|missingMapping	1	1	1	0	1	EXP:75	original-game/ERB/娼館関係/WORK_RESULT.ERB:647
EXPLV:10	EXPLV	catalog	1	1	1	0	1	EXPLV:10	original-game/ERB/指導関係/COMF23.ERB:304
EXPNAME:12	EXPNAME	catalog	1	1	1	0	1	EXPNAME:12	original-game/ERB/能力上昇関係/ABLUP17.ERB:74
EXPNAME:51	EXPNAME	catalog	1	1	1	0	1	EXPNAME:51	original-game/ERB/訪問関係/EUNICE_LABO_DETAIL.ERB:1204
EXPNAME:58	EXPNAME	catalog	1	1	1	0	1	EXPNAME:58	original-game/ERB/訪問関係/EUNICE_LABO_DETAIL.ERB:1229
EXPNAME:60	EXPNAME	catalog	1	1	1	0	1	EXPNAME:60	original-game/ERB/システム関係/SELL_CHARA.ERB:319
EXPNAME:61	EXPNAME	catalog	1	1	1	0	1	EXPNAME:61	original-game/ERB/能力上昇関係/ABLUP73.ERB:45
FLAG:1050	FLAG	world|missingMapping	1	1	0	1	1	FLAG:1050	original-game/ERB/システム関係/SHOP_SLAVE2.ERB:46
FLAG:127	FLAG	world|missingMapping	1	1	0	1	1	FLAG:127	original-game/ERB/訪問関係/MIYAKO_LABO.ERB:31
FLAG:128	FLAG	world|missingMapping	1	1	0	1	1	FLAG:128	original-game/ERB/訪問関係/MIYAKO_LABO.ERB:32
FLAG:129	FLAG	world|missingMapping	1	1	0	1	1	FLAG:129	original-game/ERB/訪問関係/MIYAKO_LABO.ERB:33
FLAG:543	FLAG	world|missingMapping	1	1	1	0	1	FLAG:543	original-game/ERB/実績関係/ACHIEVEMENT_8_BLACKKANADE.ERB:43
GLOBAL:209	GLOBAL	world	1	1	1	0	1	GLOBAL:209	original-game/ERB/システム関係/ACTRESS_INFO.ERB:2398
GLOBAL:210	GLOBAL	world	1	1	1	0	1	GLOBAL:210	original-game/ERB/システム関係/ACTRESS_INFO.ERB:2473
GLOBAL:279	GLOBAL	world	1	1	0	1	1	GLOBAL:279	original-game/ERB/イベント関係/職業素質系/C_CLUB.ERB:128
GLOBAL:280	GLOBAL	world	1	1	0	1	1	GLOBAL:280	original-game/ERB/訪問関係/KANON_ORDER_DETAIL.ERB:479
GLOBAL:281	GLOBAL	world	1	1	0	1	1	GLOBAL:281	original-game/ERB/訪問関係/RACHEL_LABO_DETAIL.ERB:605
GLOBAL:282	GLOBAL	world	1	1	0	1	1	GLOBAL:282	original-game/ERB/訪問関係/RACHEL_LABO_DETAIL.ERB:625
GLOBAL:283	GLOBAL	world	1	1	0	1	1	GLOBAL:283	original-game/ERB/訪問関係/KANON_ORDER_DETAIL.ERB:563
GLOBAL:284	GLOBAL	world	1	1	0	1	1	GLOBAL:284	original-game/ERB/実績関係/ACHIEVEMENT_4_TOLOVERU.ERB:67
GLOBAL:285	GLOBAL	world	1	1	0	1	1	GLOBAL:285	original-game/ERB/実績関係/ACHIEVEMENT_5_VIRGINMANIA.ERB:115
GLOBAL:286	GLOBAL	world	1	1	0	1	1	GLOBAL:286	original-game/ERB/実績関係/ACHIEVEMENT_5_VIRGINMANIA.ERB:138
GLOBAL:287	GLOBAL	world	1	1	0	1	1	GLOBAL:287	original-game/ERB/訪問関係/KANON_ORDER_DETAIL.ERB:711
GLOBAL:288	GLOBAL	world	1	1	0	1	1	GLOBAL:288	original-game/ERB/訪問関係/KANON_ORDER_DETAIL.ERB:733
GLOBAL:289	GLOBAL	world	1	1	0	1	1	GLOBAL:289	original-game/ERB/訪問関係/KANON_ORDER_DETAIL.ERB:758
GLOBAL:290	GLOBAL	world	1	1	0	1	1	GLOBAL:290	original-game/ERB/訪問関係/AYANO_ORDER_DETAIL.ERB:111
GLOBAL:291	GLOBAL	world	1	1	0	1	1	GLOBAL:291	original-game/ERB/実績関係/ACHIEVEMENT_8_BLACKKANADE.ERB:47
