key	family	domain	numericSlotCandidate	totalCount	readCount	writeCount	fileCount	topFiles
CFLAG:ASSI:41	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:41	1	1	0	1	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB (1)
CFLAG:ASSI:50	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:50	1	0	1	1	original-game/ERB/娼館関係/WORK_S_STRIP.ERB (1)
CFLAG:ASSI:53	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:53	1	0	1	1	original-game/ERB/娼館関係/WORK_S_KBPLAY.ERB (1)
CFLAG:ASSI:60	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:60	1	1	0	1	original-game/ERB/イベント関係/ADD_ANGEL.ERB (1)
CFLAG:ASSI:611	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:611	1	0	1	1	original-game/ERB/イベント関係/ADD_ANGEL.ERB (1)
CFLAG:ASSI:620	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:620	1	0	1	1	original-game/ERB/イベント関係/ADD_ANGEL.ERB (1)
CFLAG:ASSI:684	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:684	1	1	0	1	original-game/ERB/イベント関係/ADD_ANGEL.ERB (1)
CFLAG:ASSI:820	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:820	1	0	1	1	original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB (1)
CFLAG:ASSI:821	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:821	1	0	1	1	original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB (1)
CFLAG:ASSI:822	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:822	1	0	1	1	original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB (1)
CFLAG:ASSI:LOCAL	CFLAG	people|body|feature-state|world|missingMapping		1	0	1	1	original-game/ERB/イベント関係/ADD_ANGEL.ERB (1)
CFLAG:B:COUNT	CFLAG	people|body|feature-state|world|missingMapping		1	1	0	1	original-game/ERB/システム関係/SYSTEM_CHARASORT.ERB (1)
CFLAG:C:107	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:107	1	0	1	1	original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB (1)
CFLAG:C:109	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:109	1	1	0	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:C:112	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:112	1	0	1	1	original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB (1)
CFLAG:C:31	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:31	1	1	0	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:C:32	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:32	1	1	0	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:C:40	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:40	1	1	0	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:C:41	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:41	1	1	0	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:C:42	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:42	1	1	0	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:C:43	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:43	1	1	0	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:C:44	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:44	1	1	0	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:C:45	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:45	1	1	0	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:C:46	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:46	1	1	0	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:C:47	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:47	1	1	0	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:C:48	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:48	1	1	0	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:C:6	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:6	1	1	0	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:C:70	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:70	1	1	0	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:C:COUNT	CFLAG	people|body|feature-state|world|missingMapping		1	0	1	1	original-game/ERB/システム関係/SYSTEM_CHARASORT.ERB (1)
CFLAG:CNUM:13	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:13	1	1	0	1	original-game/ERB/システム関係/LIFELIST_NEW.ERB (1)
CFLAG:CNUM:40	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:40	1	1	0	1	original-game/ERB/システム関係/LIFELIST_NEW.ERB (1)
CFLAG:CNUM:41	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:41	1	1	0	1	original-game/ERB/システム関係/LIFELIST_NEW.ERB (1)
CFLAG:CNUM:42	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:42	1	1	0	1	original-game/ERB/システム関係/LIFELIST_NEW.ERB (1)
CFLAG:CNUM:45	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:45	1	1	0	1	original-game/ERB/システム関係/LIFELIST_NEW.ERB (1)
CFLAG:CNUM:46	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:46	1	1	0	1	original-game/ERB/システム関係/LIFELIST_NEW.ERB (1)
CFLAG:CNUM:47	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:47	1	1	0	1	original-game/ERB/システム関係/LIFELIST_NEW.ERB (1)
CFLAG:COUNT:101	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:101	1	0	1	1	original-game/ERB/システム関係/SYSTEM_NEWGAME.ERB (1)
CFLAG:COUNT:103	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:103	1	0	1	1	original-game/ERB/システム関係/SYSTEM_NEWGAME.ERB (1)
CFLAG:COUNT:104	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:104	1	0	1	1	original-game/ERB/システム関係/SYSTEM_NEWGAME.ERB (1)
CFLAG:COUNT:106	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:106	1	0	1	1	original-game/ERB/システム関係/SYSTEM_NEWGAME.ERB (1)
CFLAG:COUNT:131	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:131	1	0	1	1	original-game/ERB/娼館関係/WORK_S_SEXORGY.ERB (1)
CFLAG:COUNT:51	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:51	1	0	1	1	original-game/ERB/娼館関係/WORK_S_SEXORGY.ERB (1)
CFLAG:COUNT:52	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:52	1	0	1	1	original-game/ERB/娼館関係/WORK_S_SEXORGY.ERB (1)
CFLAG:COUNT:55	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:55	1	0	1	1	original-game/ERB/娼館関係/WORK_S_SEXORGY.ERB (1)
CFLAG:COUNT:607	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:607	1	1	0	1	original-game/ERB/イベント関係/EVENT_WORK_MESSAGE_SP.ERB (1)
CFLAG:COUNT:617	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:617	1	0	1	1	original-game/ERB/イベント関係/BLACKGIRL.ERB (1)
CFLAG:COUNT:620	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:620	1	1	0	1	original-game/ERB/イベント関係/EVENT_TURNEND.ERB (1)
CFLAG:COUNT:623	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:623	1	0	1	1	original-game/ERB/イベント関係/NTR関係/COMPA.ERB (1)
CFLAG:COUNT:633	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:633	1	1	0	1	original-game/ERB/イベント関係/NTR関係/MOLESTER.ERB (1)
CFLAG:COUNT:684	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:684	1	0	1	1	original-game/ERB/システム関係/SYSTEM_NEWGAME.ERB (1)
CFLAG:COUNT:730	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:730	1	1	0	1	original-game/ERB/実績関係/ACHIEVEMENT_12_CHURCH.ERB (1)
CFLAG:COUNT:823	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:823	1	0	1	1	original-game/ERB/イベント関係/BLACKGIRL.ERB (1)
CFLAG:COUNT:824	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:824	1	0	1	1	original-game/ERB/イベント関係/BLACKGIRL.ERB (1)
CFLAG:C_NUM:140	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:140	1	1	0	1	original-game/ERB/イベント関係/NTR関係/NTR_STAFF.ERB (1)
CFLAG:C_NUM:160	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:160	1	0	1	1	original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB (1)
CFLAG:C_NUM:161	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:161	1	0	1	1	original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB (1)
CFLAG:C_NUM:162	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:162	1	0	1	1	original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB (1)
CFLAG:C_NUM:163	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:163	1	0	1	1	original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB (1)
CFLAG:C_NUM:164	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:164	1	0	1	1	original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB (1)
CFLAG:C_NUM:170	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:170	1	0	1	1	original-game/ERB/イベント関係/NTR関係/NTR_STAFF.ERB (1)
CFLAG:C_NUM:171	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:171	1	0	1	1	original-game/ERB/イベント関係/NTR関係/NTR_STAFF.ERB (1)
CFLAG:C_NUM:174	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:174	1	0	1	1	original-game/ERB/イベント関係/NTR関係/NTR_STAFF.ERB (1)
CFLAG:C_NUM:175	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:175	1	0	1	1	original-game/ERB/イベント関係/NTR関係/NTR_STAFF.ERB (1)
CFLAG:C_NUM:176	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:176	1	0	1	1	original-game/ERB/イベント関係/NTR関係/NTR_STAFF.ERB (1)
CFLAG:C_NUM:177	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:177	1	0	1	1	original-game/ERB/イベント関係/NTR関係/NTR_STAFF.ERB (1)
CFLAG:C_NUM:41	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:41	1	0	1	1	original-game/ERB/イベント関係/NTR関係/NTR_STAFF.ERB (1)
CFLAG:C_NUM:601	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:601	1	0	1	1	original-game/ERB/イベント関係/NTR関係/NTR_STAFF.ERB (1)
CFLAG:C_NUM:602	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:602	1	0	1	1	original-game/ERB/イベント関係/NTR関係/NTR_STAFF.ERB (1)
CFLAG:C_NUM:616	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:616	1	0	1	1	original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB (1)
CFLAG:C_NUM:651	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:651	1	0	1	1	original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB (1)
CFLAG:C_NUM:662	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:662	1	0	1	1	original-game/ERB/イベント関係/NTR関係/NTR_STAFF.ERB (1)
CFLAG:C_NUM:823	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:823	1	0	1	1	original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB (1)
CFLAG:C_NUM:827	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:827	1	0	1	1	original-game/ERB/イベント関係/NTR関係/NTR_STAFF.ERB (1)
CFLAG:C_NUM:830	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:830	1	0	1	1	original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB (1)
CFLAG:C_NUM:831	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:831	1	0	1	1	original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB (1)
CFLAG:C_NUM:832	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:832	1	0	1	1	original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB (1)
CFLAG:C_NUM:833	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:833	1	0	1	1	original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB (1)
CFLAG:C_NUM:834	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:834	1	0	1	1	original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB (1)
CFLAG:D:101	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:101	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:102	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:102	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:103	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:103	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:104	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:104	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:105	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:105	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:106	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:106	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:109	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:109	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:110	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:110	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:111	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:111	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:15	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:15	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:31	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:31	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:32	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:32	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:40	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:40	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:41	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:41	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:42	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:42	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:43	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:43	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:44	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:44	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:45	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:45	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:46	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:46	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:47	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:47	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:48	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:48	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:6	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:6	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:D:70	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:70	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:J:130	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:130	1	1	0	1	original-game/ERB/システム関係/SYSTEM_NEWGAME.ERB (1)
CFLAG:LOCAL:10	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:10	1	0	1	1	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB (1)
CFLAG:LOCAL:162	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:162	1	1	0	1	original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB (1)
CFLAG:LOCAL:163	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:163	1	1	0	1	original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB (1)
CFLAG:LOCAL:18	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:18	1	1	0	1	original-game/ERB/ミッション関係/キャラ/MISSION_18_NICOLE.ERB (1)
CFLAG:LOCAL:616	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:616	1	0	1	1	original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB (1)
CFLAG:LOCAL:621	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:621	1	0	1	1	original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB (1)
CFLAG:LOCAL:730	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:730	1	1	0	1	original-game/ERB/ミッション関係/キャラ/MISSION_9_RIKKA.ERB (1)
CFLAG:LOCAL:824	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:824	1	0	1	1	original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB (1)
CFLAG:MASTER:132	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:132	1	0	1	1	original-game/ERB/クリアボーナス関係/CLEARBONUS_CHARA.ERB (1)
CFLAG:MASTER:136	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:136	1	0	1	1	original-game/ERB/訪問関係/MIYAKO_LABO2.ERB (1)
CFLAG:MASTER:152	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:152	1	1	0	1	original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB (1)
CFLAG:MASTER:161	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:161	1	1	0	1	original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB (1)
CFLAG:MASTER:162	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:162	1	1	0	1	original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB (1)
CFLAG:MASTER:18	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:18	1	0	1	1	original-game/ERB/イベント関係/EVENT_PARTICULAR_DAY.ERB (1)
CFLAG:MASTER:722	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:722	1	0	1	1	original-game/ERB/訪問関係/IKUMI_LABO_DETAIL.ERB (1)
CFLAG:MASTER:820	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:820	1	0	1	1	original-game/ERB/イベント関係/EVENT_PARTICULAR_DAY.ERB (1)
CFLAG:MASTER:821	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:821	1	0	1	1	original-game/ERB/イベント関係/EVENT_PARTICULAR_DAY.ERB (1)
CFLAG:MASTER:822	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:822	1	0	1	1	original-game/ERB/イベント関係/EVENT_PARTICULAR_DAY.ERB (1)
CFLAG:MASTER:823	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:823	1	0	1	1	original-game/ERB/イベント関係/EVENT_PARTICULAR_DAY.ERB (1)
CFLAG:PLAYER:160	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:160	1	0	1	1	original-game/ERB/指導関係/COMF24.ERB (1)
CFLAG:PLAYER:161	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:161	1	0	1	1	original-game/ERB/指導関係/COMF24.ERB (1)
CFLAG:PLAYER:162	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:162	1	0	1	1	original-game/ERB/指導関係/COMF24.ERB (1)
CFLAG:PLAYER:163	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:163	1	0	1	1	original-game/ERB/指導関係/COMF24.ERB (1)
CFLAG:PLAYER:164	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:164	1	0	1	1	original-game/ERB/指導関係/COMF24.ERB (1)
CFLAG:PLAYER:40	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:40	1	1	0	1	original-game/ERB/指導関係/COMABLE.ERB (1)
CFLAG:PLAYER:42	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:42	1	1	0	1	original-game/ERB/指導関係/COMABLE.ERB (1)
CFLAG:PLAYER:616	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:616	1	0	1	1	original-game/ERB/指導関係/COMF25.ERB (1)
CFLAG:PLAYER:820	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:820	1	0	1	1	original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB (1)
CFLAG:PLAYER:821	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:821	1	0	1	1	original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB (1)
CFLAG:PLAYER:822	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:822	1	0	1	1	original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB (1)
CFLAG:PLAYER:830	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:830	1	0	1	1	original-game/ERB/指導関係/COMF25.ERB (1)
CFLAG:PLAYER:831	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:831	1	0	1	1	original-game/ERB/指導関係/COMF25.ERB (1)
CFLAG:PLAYER:832	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:832	1	0	1	1	original-game/ERB/指導関係/COMF25.ERB (1)
CFLAG:PLAYER:833	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:833	1	0	1	1	original-game/ERB/指導関係/COMF25.ERB (1)
CFLAG:PLAYER:834	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:834	1	0	1	1	original-game/ERB/指導関係/COMF25.ERB (1)
CFLAG:RESULT:140	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:140	1	1	0	1	original-game/ERB/システム関係/SHOP_MAIN.ERB (1)
CFLAG:RESULT:15	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:15	1	1	0	1	original-game/ERB/訪問関係/EUNICE_LABO_DETAIL.ERB (1)
CFLAG:RESULT:16	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:16	1	1	0	1	original-game/ERB/訪問関係/EUNICE_LABO_DETAIL.ERB (1)
CFLAG:RESULT:34	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:34	1	0	1	1	original-game/ERB/システム関係/SHOP_ITEM.ERB (1)
CFLAG:RESULT:401	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:401	1	1	0	1	original-game/ERB/システム関係/SHOP_MAIN.ERB (1)
CFLAG:RESULT:633	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:633	1	1	0	1	original-game/ERB/訪問関係/KANON_ORDER_DETAIL.ERB (1)
CFLAG:RESULT:70	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:70	1	1	0	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:T:110	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:110	1	1	0	1	original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB (1)
CFLAG:T:18	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:18	1	1	0	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:T:33	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:33	1	1	0	1	original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB (1)
CFLAG:T:6	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:6	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:T:610	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:610	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:T:616	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:616	1	1	0	1	original-game/ERB/訪問関係/KANON_ORDER_DETAIL.ERB (1)
CFLAG:T:633	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:633	1	0	1	1	original-game/ERB/訪問関係/KANON_ORDER_DETAIL.ERB (1)
CFLAG:T:645	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:645	1	1	0	1	original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB (1)
CFLAG:T:663	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:663	1	0	1	1	original-game/ERB/訪問関係/KANON_ORDER_DETAIL.ERB (1)
CFLAG:T:70	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:70	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:T:71	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:71	1	0	1	1	original-game/ERB/訪問関係/SHOP_LABO.ERB (1)
CFLAG:TARGET:101	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:101	1	0	1	1	original-game/ERB/システム関係/SYSTEM_SOURCE.ERB (1)
CFLAG:TARGET:103	CFLAG	people|body|feature-state|world|missingMapping	CFLAG:103	1	0	1	1	original-game/ERB/システム関係/SYSTEM_SOURCE.ERB (1)
